Start programm
Time	Voltage Measurement, V	Подсчет Vout?	 Vout_min	Vout_max	№ Vout 
17.05.22 13:21:27,344	0,0004786121	OFF	3,234	3,366	0
17.05.22 13:21:27,544	0,0004851273	OFF	3,234	3,366	0
17.05.22 13:21:27,744	0,0007605018	OFF	3,234	3,366	0
17.05.22 13:21:27,942	0,000513754	OFF	3,234	3,366	0
17.05.22 13:21:28,142	0,0009414	OFF	3,234	3,366	0
17.05.22 13:21:28,344	0,0004930681	OFF	3,234	3,366	0
17.05.22 13:21:28,543	0,0005092099	OFF	3,234	3,366	0
17.05.22 13:21:28,744	0,0007818967	OFF	3,234	3,366	0
17.05.22 13:21:28,944	0,0004933779	OFF	3,234	3,366	0
17.05.22 13:21:29,142	0,0005026741	OFF	3,234	3,366	0
17.05.22 13:21:29,344	0,0004776853	OFF	3,234	3,366	0
17.05.22 13:21:29,544	0,0004819877	OFF	3,234	3,366	0
17.05.22 13:21:29,753	0,0005594027	OFF	3,234	3,366	0
17.05.22 13:21:29,941	0,000555128	OFF	3,234	3,366	0
17.05.22 13:21:30,146	0,0007721142	OFF	3,234	3,366	0
17.05.22 13:21:30,345	0,0007602389	OFF	3,234	3,366	0
17.05.22 13:21:30,541	0,0005874978	OFF	3,234	3,366	0
17.05.22 13:21:30,742	0,0008315584	OFF	3,234	3,366	0
17.05.22 13:21:30,943	0,0005036902	OFF	3,234	3,366	0
17.05.22 13:21:31,143	0,0004828604	OFF	3,234	3,366	0
17.05.22 13:21:31,343	0,0007709101	OFF	3,234	3,366	0
17.05.22 13:21:31,541	0,000587247	OFF	3,234	3,366	0
17.05.22 13:21:31,741	0,0005549582	OFF	3,234	3,366	0
17.05.22 13:21:31,942	0,0005568425	OFF	3,234	3,366	0
17.05.22 13:21:32,147	0,000758331	OFF	3,234	3,366	0
17.05.22 13:21:32,342	0,0007493939	OFF	3,234	3,366	0
17.05.22 13:21:32,542	0,0005772414	OFF	3,234	3,366	0
17.05.22 13:21:32,742	0,0005761546	OFF	3,234	3,366	0
17.05.22 13:21:32,942	0,0005017958	OFF	3,234	3,366	0
17.05.22 13:21:33,144	0,0004967464	OFF	3,234	3,366	0
17.05.22 13:21:33,343	NaN	OFF	3,234	3,366	0
17.05.22 13:21:33,542	0,0005739114	OFF	3,234	3,366	0
17.05.22 13:21:33,742	0,0005523357	OFF	3,234	3,366	0
17.05.22 13:21:33,944	0,0004946619	OFF	3,234	3,366	0
17.05.22 13:21:34,142	0,0005708673	OFF	3,234	3,366	0
17.05.22 13:21:34,342	0,0007864246	OFF	3,234	3,366	0
17.05.22 13:21:34,542	0,000567283	OFF	3,234	3,366	0
17.05.22 13:21:34,742	0,0005635067	OFF	3,234	3,366	0
17.05.22 13:21:34,943	0,0007890497	OFF	3,234	3,366	0
17.05.22 13:21:35,142	0,0006156357	OFF	3,234	3,366	0
17.05.22 13:21:35,342	0,0005769634	OFF	3,234	3,366	0
17.05.22 13:21:35,542	0,0005540114	OFF	3,234	3,366	0
17.05.22 13:21:35,745	0,0004872993	OFF	3,234	3,366	0
17.05.22 13:21:35,942	0,0007532056	OFF	3,234	3,366	0
17.05.22 13:21:36,142	0,000570247	OFF	3,234	3,366	0
17.05.22 13:21:36,342	0,0005482979	OFF	3,234	3,366	0
17.05.22 13:21:36,549	0,0009779177	OFF	3,234	3,366	0
17.05.22 13:21:36,742	0,000539619	OFF	3,234	3,366	0
17.05.22 13:21:36,943	0,0010218509	OFF	3,234	3,366	0
17.05.22 13:21:37,142	0,0006007642	OFF	3,234	3,366	0
17.05.22 13:21:37,342	0,0005582497	OFF	3,234	3,366	0
17.05.22 13:21:37,544	0,000528031	OFF	3,234	3,366	0
17.05.22 13:21:37,742	0,000490973	OFF	3,234	3,366	0
17.05.22 13:21:37,942	0,0007072311	OFF	3,234	3,366	0
17.05.22 13:21:38,142	0,0005539643	OFF	3,234	3,366	0
17.05.22 13:21:38,347	0,0009353626	OFF	3,234	3,366	0
17.05.22 13:21:38,542	0,0005041546	OFF	3,234	3,366	0
17.05.22 13:21:38,742	0,0005200437	OFF	3,234	3,366	0
17.05.22 13:21:38,942	0,0005323833	OFF	3,234	3,366	0
17.05.22 13:21:39,149	0,0007255967	OFF	3,234	3,366	0
17.05.22 13:21:39,345	0,0005296072	OFF	3,234	3,366	0
17.05.22 13:21:39,549	NaN	OFF	3,234	3,366	0
17.05.22 13:21:39,746	0,0005337104	OFF	3,234	3,366	0
17.05.22 13:21:39,945	0,000760624	OFF	3,234	3,366	0
17.05.22 13:21:40,147	0,0006489358	OFF	3,234	3,366	0
17.05.22 13:21:40,346	0,000532895	OFF	3,234	3,366	0
17.05.22 13:21:40,546	0,0008679779	OFF	3,234	3,366	0
17.05.22 13:21:40,749	0,0007124917	OFF	3,234	3,366	0
17.05.22 13:21:40,945	0,0009486309	OFF	3,234	3,366	0
17.05.22 13:21:41,146	0,0005338035	OFF	3,234	3,366	0
17.05.22 13:21:41,345	0,0005274817	OFF	3,234	3,366	0
17.05.22 13:21:41,549	0,0009269986	OFF	3,234	3,366	0
17.05.22 13:21:41,757	0,0005784204	OFF	3,234	3,366	0
17.05.22 13:21:41,945	0,0008812562	OFF	3,234	3,366	0
17.05.22 13:21:42,145	0,0005434809	OFF	3,234	3,366	0
17.05.22 13:21:42,345	0,0005502967	OFF	3,234	3,366	0
17.05.22 13:21:42,545	0,0007893336	OFF	3,234	3,366	0
17.05.22 13:21:42,746	0,0005257492	OFF	3,234	3,366	0
17.05.22 13:21:42,946	0,0005132261	OFF	3,234	3,366	0
17.05.22 13:21:43,146	0,0008339817	OFF	3,234	3,366	0
17.05.22 13:21:43,346	0,0005228519	OFF	3,234	3,366	0
17.05.22 13:21:43,545	0,0007551563	OFF	3,234	3,366	0
17.05.22 13:21:43,745	0,0005484385	OFF	3,234	3,366	0
17.05.22 13:21:43,945	0,0005674383	OFF	3,234	3,366	0
17.05.22 13:21:44,147	0,0008191211	OFF	3,234	3,366	0
17.05.22 13:21:44,345	0,0005637683	OFF	3,234	3,366	0
17.05.22 13:21:44,547	0,0007317111	OFF	3,234	3,366	0
17.05.22 13:21:44,747	0,0005622405	OFF	3,234	3,366	0
17.05.22 13:21:44,947	0,0005720326	OFF	3,234	3,366	0
17.05.22 13:21:45,145	0,0007560782	OFF	3,234	3,366	0
17.05.22 13:21:45,345	0,000517086	OFF	3,234	3,366	0
17.05.22 13:21:45,547	0,0009024105	OFF	3,234	3,366	0
17.05.22 13:21:45,747	0,0005578899	OFF	3,234	3,366	0
17.05.22 13:21:45,947	0,0005216361	OFF	3,234	3,366	0
17.05.22 13:21:46,147	0,0007557435	OFF	3,234	3,366	0
17.05.22 13:21:46,346	0,00053874	OFF	3,234	3,366	0
17.05.22 13:21:46,549	0,0010566677	OFF	3,234	3,366	0
17.05.22 13:21:46,745	0,000570871	OFF	3,234	3,366	0
17.05.22 13:21:46,946	0,000572154	OFF	3,234	3,366	0
17.05.22 13:21:47,145	0,0007049389	OFF	3,234	3,366	0
17.05.22 13:21:47,349	0,0007875424	OFF	3,234	3,366	0
17.05.22 13:21:47,544	0,0005333535	OFF	3,234	3,366	0
17.05.22 13:21:47,747	0,0005430499	OFF	3,234	3,366	0
17.05.22 13:21:47,944	0,0004937315	OFF	3,234	3,366	0
17.05.22 13:21:48,144	0,0005839928	OFF	3,234	3,366	0
17.05.22 13:21:48,344	0,0004344099	OFF	3,234	3,366	0
17.05.22 13:21:48,548	0,0007064647	OFF	3,234	3,366	0
17.05.22 13:21:48,748	0,0006180661	OFF	3,234	3,366	0
17.05.22 13:21:48,948	0,0005375448	OFF	3,234	3,366	0
17.05.22 13:21:49,148	0,0007400669	OFF	3,234	3,366	0
17.05.22 13:21:49,348	0,0005433249	OFF	3,234	3,366	0
17.05.22 13:21:49,549	0,0005659948	OFF	3,234	3,366	0
17.05.22 13:21:49,751	0,0013662255	OFF	3,234	3,366	0
17.05.22 13:21:49,947	0,0005710991	OFF	3,234	3,366	0
17.05.22 13:21:50,148	0,0010226459	OFF	3,234	3,366	0
17.05.22 13:21:50,351	0,0008096363	OFF	3,234	3,366	0
17.05.22 13:21:50,569	0,0009395798	OFF	3,234	3,366	0
17.05.22 13:21:50,771	NaN	OFF	3,234	3,366	0
17.05.22 13:21:50,951	0,0009727677	OFF	3,234	3,366	0
17.05.22 13:21:51,149	0,0006998502	OFF	3,234	3,366	0
17.05.22 13:21:51,349	0,0005869447	OFF	3,234	3,366	0
17.05.22 13:21:51,547	0,0006506419	OFF	3,234	3,366	0
17.05.22 13:21:51,747	0,0006449508	OFF	3,234	3,366	0
17.05.22 13:21:51,947	0,0006136273	OFF	3,234	3,366	0
17.05.22 13:21:52,151	0,0007115792	OFF	3,234	3,366	0
17.05.22 13:21:52,347	0,0005875343	OFF	3,234	3,366	0
17.05.22 13:21:52,547	0,0005577665	OFF	3,234	3,366	0
17.05.22 13:21:52,747	0,0005546261	OFF	3,234	3,366	0
17.05.22 13:21:52,947	0,0005676225	OFF	3,234	3,366	0
17.05.22 13:21:53,148	0,0005059597	OFF	3,234	3,366	0
17.05.22 13:21:53,347	0,0005671419	OFF	3,234	3,366	0
17.05.22 13:21:53,547	0,0005460564	OFF	3,234	3,366	0
17.05.22 13:21:53,747	0,0005375363	OFF	3,234	3,366	0
17.05.22 13:21:53,947	0,0005151468	OFF	3,234	3,366	0
17.05.22 13:21:54,147	0,0005176021	OFF	3,234	3,366	0
17.05.22 13:21:54,347	0,000468665	OFF	3,234	3,366	0
17.05.22 13:21:54,547	0,0004644078	OFF	3,234	3,366	0
17.05.22 13:21:54,747	0,000404917	OFF	3,234	3,366	0
17.05.22 13:21:54,947	0,0004379056	OFF	3,234	3,366	0
17.05.22 13:21:55,147	0,0005807554	OFF	3,234	3,366	0
17.05.22 13:21:55,347	0,0004892148	OFF	3,234	3,366	0
17.05.22 13:21:55,553	NaN	OFF	3,234	3,366	0
17.05.22 13:21:55,747	0,0005416747	OFF	3,234	3,366	0
17.05.22 13:21:55,947	0,0005423941	OFF	3,234	3,366	0
17.05.22 13:21:56,147	0,0005118052	OFF	3,234	3,366	0
17.05.22 13:21:56,355	0,0009768693	OFF	3,234	3,366	0
17.05.22 13:21:56,547	0,0005978083	OFF	3,234	3,366	0
17.05.22 13:21:56,753	NaN	OFF	3,234	3,366	0
17.05.22 13:21:56,947	0,0005440079	OFF	3,234	3,366	0
17.05.22 13:21:57,148	0,0010109933	OFF	3,234	3,366	0
17.05.22 13:21:57,347	0,0005944619	OFF	3,234	3,366	0
17.05.22 13:21:57,551	0,0006385728	OFF	3,234	3,366	0
17.05.22 13:21:57,750	0,0008085454	OFF	3,234	3,366	0
17.05.22 13:21:57,947	0,0007622809	OFF	3,234	3,366	0
17.05.22 13:21:58,148	0,0009344372	OFF	3,234	3,366	0
17.05.22 13:21:58,347	0,0006582036	OFF	3,234	3,366	0
17.05.22 13:21:58,547	NaN	OFF	3,234	3,366	0
17.05.22 13:21:58,748	0,0009745446	OFF	3,234	3,366	0
17.05.22 13:21:58,947	0,0009316854	OFF	3,234	3,366	0
17.05.22 13:21:59,147	0,0009110805	OFF	3,234	3,366	0
17.05.22 13:21:59,347	NaN	OFF	3,234	3,366	0
17.05.22 13:21:59,547	NaN	OFF	3,234	3,366	0
17.05.22 13:21:59,747	NaN	OFF	3,234	3,366	0
17.05.22 13:21:59,947	NaN	OFF	3,234	3,366	0
17.05.22 13:22:00,147	NaN	OFF	3,234	3,366	0
17.05.22 13:22:00,348	0,0009020007	OFF	3,234	3,366	0
17.05.22 13:22:00,547	NaN	OFF	3,234	3,366	0
17.05.22 13:22:00,749	0,0006267508	OFF	3,234	3,366	0
17.05.22 13:22:00,947	NaN	OFF	3,234	3,366	0
17.05.22 13:22:01,147	NaN	OFF	3,234	3,366	0
17.05.22 13:22:01,347	NaN	OFF	3,234	3,366	0
17.05.22 13:22:01,547	NaN	OFF	3,234	3,366	0
17.05.22 13:22:01,747	0,0010055493	OFF	3,234	3,366	0
17.05.22 13:22:01,949	0,0005776976	OFF	3,234	3,366	0
17.05.22 13:22:02,147	NaN	OFF	3,234	3,366	0
17.05.22 13:22:02,347	NaN	OFF	3,234	3,366	0
17.05.22 13:22:02,548	0,0008824391	OFF	3,234	3,366	0
17.05.22 13:22:02,747	0,0010193876	OFF	3,234	3,366	0
17.05.22 13:22:02,949	0,0004312039	OFF	3,234	3,366	0
17.05.22 13:22:03,147	NaN	OFF	3,234	3,366	0
17.05.22 13:22:03,347	0,0009662077	OFF	3,234	3,366	0
17.05.22 13:22:03,547	0,0008370242	OFF	3,234	3,366	0
17.05.22 13:22:03,747	0,0007612485	OFF	3,234	3,366	0
17.05.22 13:22:03,947	0,0007446295	OFF	3,234	3,366	0
17.05.22 13:22:04,147	0,0007771662	OFF	3,234	3,366	0
17.05.22 13:22:04,348	NaN	OFF	3,234	3,366	0
17.05.22 13:22:04,548	0,0006706461	OFF	3,234	3,366	0
17.05.22 13:22:04,765	0,0006030038	OFF	3,234	3,366	0
17.05.22 13:22:04,947	0,0006402401	OFF	3,234	3,366	0
17.05.22 13:22:05,146	0,0006506977	OFF	3,234	3,366	0
17.05.22 13:22:05,355	0,0008629369	OFF	3,234	3,366	0
17.05.22 13:22:05,570	0,0005844353	OFF	3,234	3,366	0
17.05.22 13:22:05,746	0,00064013	OFF	3,234	3,366	0
17.05.22 13:22:05,946	0,0006429277	OFF	3,234	3,366	0
17.05.22 13:22:06,146	0,0006513675	OFF	3,234	3,366	0
17.05.22 13:22:06,346	0,0006425424	OFF	3,234	3,366	0
17.05.22 13:22:06,586	0,0006415565	OFF	3,234	3,366	0
17.05.22 13:22:06,746	0,0005284254	OFF	3,234	3,366	0
17.05.22 13:22:06,947	0,0006168332	OFF	3,234	3,366	0
17.05.22 13:22:07,147	0,0006270292	OFF	3,234	3,366	0
17.05.22 13:22:07,347	0,0006251083	OFF	3,234	3,366	0
17.05.22 13:22:07,549	0,0007214147	OFF	3,234	3,366	0
17.05.22 13:22:07,747	0,0008737542	OFF	3,234	3,366	0
17.05.22 13:22:07,947	0,0006175553	OFF	3,234	3,366	0
17.05.22 13:22:08,147	0,0006287466	OFF	3,234	3,366	0
17.05.22 13:22:08,347	0,0006674262	OFF	3,234	3,366	0
17.05.22 13:22:08,547	0,0006067302	OFF	3,234	3,366	0
17.05.22 13:22:08,747	0,0006337043	OFF	3,234	3,366	0
17.05.22 13:22:08,947	0,0005926457	OFF	3,234	3,366	0
17.05.22 13:22:09,147	0,000607567	OFF	3,234	3,366	0
17.05.22 13:22:09,347	0,0005969162	OFF	3,234	3,366	0
17.05.22 13:22:09,547	0,000591119	OFF	3,234	3,366	0
17.05.22 13:22:09,747	0,0005836231	OFF	3,234	3,366	0
17.05.22 13:22:09,947	0,0005904387	OFF	3,234	3,366	0
17.05.22 13:22:10,147	0,0006033043	OFF	3,234	3,366	0
17.05.22 13:22:10,347	0,0005919542	OFF	3,234	3,366	0
17.05.22 13:22:10,547	0,0005879293	OFF	3,234	3,366	0
17.05.22 13:22:10,747	0,000577535	OFF	3,234	3,366	0
17.05.22 13:22:10,948	0,0005707694	OFF	3,234	3,366	0
17.05.22 13:22:11,147	0,0005829013	OFF	3,234	3,366	0
17.05.22 13:22:11,348	0,0005763407	OFF	3,234	3,366	0
17.05.22 13:22:11,547	0,0005695494	OFF	3,234	3,366	0
17.05.22 13:22:11,747	0,0005547478	OFF	3,234	3,366	0
17.05.22 13:22:11,947	0,000561848	OFF	3,234	3,366	0
17.05.22 13:22:12,147	0,0005774914	OFF	3,234	3,366	0
17.05.22 13:22:12,356	0,0007416763	OFF	3,234	3,366	0
17.05.22 13:22:12,547	0,0005602042	OFF	3,234	3,366	0
17.05.22 13:22:12,747	0,0005458512	OFF	3,234	3,366	0
17.05.22 13:22:12,947	0,0005470792	OFF	3,234	3,366	0
17.05.22 13:22:13,147	0,0005590438	OFF	3,234	3,366	0
17.05.22 13:22:13,347	0,0005498642	OFF	3,234	3,366	0
17.05.22 13:22:13,547	0,0005384106	OFF	3,234	3,366	0
17.05.22 13:22:13,748	0,0005734171	OFF	3,234	3,366	0
17.05.22 13:22:13,947	0,0005222789	OFF	3,234	3,366	0
17.05.22 13:22:14,147	0,0005431067	OFF	3,234	3,366	0
17.05.22 13:22:14,347	0,0005381381	OFF	3,234	3,366	0
17.05.22 13:22:14,547	0,000530891	OFF	3,234	3,366	0
17.05.22 13:22:14,747	0,0005139888	OFF	3,234	3,366	0
17.05.22 13:22:14,947	0,000512876	OFF	3,234	3,366	0
17.05.22 13:22:15,147	0,0005304686	OFF	3,234	3,366	0
17.05.22 13:22:15,347	0,0005250716	OFF	3,234	3,366	0
17.05.22 13:22:15,547	0,0005162533	OFF	3,234	3,366	0
17.05.22 13:22:15,747	0,0004941171	OFF	3,234	3,366	0
17.05.22 13:22:15,947	0,0004965753	OFF	3,234	3,366	0
17.05.22 13:22:16,147	0,0005194191	OFF	3,234	3,366	0
17.05.22 13:22:16,347	0,0005173914	OFF	3,234	3,366	0
17.05.22 13:22:16,547	0,0005085351	OFF	3,234	3,366	0
17.05.22 13:22:16,747	0,0004900761	OFF	3,234	3,366	0
17.05.22 13:22:16,947	0,0004920056	OFF	3,234	3,366	0
17.05.22 13:22:17,175	0,0006843636	OFF	3,234	3,366	0
17.05.22 13:22:17,347	0,0005099148	OFF	3,234	3,366	0
17.05.22 13:22:17,555	0,0006113851	OFF	3,234	3,366	0
17.05.22 13:22:17,747	0,0004764599	OFF	3,234	3,366	0
17.05.22 13:22:17,947	0,0004770691	OFF	3,234	3,366	0
17.05.22 13:22:18,147	0,0005015013	OFF	3,234	3,366	0
17.05.22 13:22:18,348	0,0005202468	OFF	3,234	3,366	0
17.05.22 13:22:18,547	0,000489854	OFF	3,234	3,366	0
17.05.22 13:22:18,748	0,0004868616	OFF	3,234	3,366	0
17.05.22 13:22:18,948	0,0004735992	OFF	3,234	3,366	0
17.05.22 13:22:19,147	0,0005015204	OFF	3,234	3,366	0
17.05.22 13:22:19,348	0,0005097434	OFF	3,234	3,366	0
17.05.22 13:22:19,547	0,000490714	OFF	3,234	3,366	0
17.05.22 13:22:19,747	0,0004654749	OFF	3,234	3,366	0
17.05.22 13:22:19,948	0,0004630297	OFF	3,234	3,366	0
17.05.22 13:22:20,147	0,000489882	OFF	3,234	3,366	0
17.05.22 13:22:20,347	0,0004882721	OFF	3,234	3,366	0
17.05.22 13:22:20,547	0,0004821687	OFF	3,234	3,366	0
17.05.22 13:22:20,747	0,0004602681	OFF	3,234	3,366	0
17.05.22 13:22:20,947	0,0004662921	OFF	3,234	3,366	0
17.05.22 13:22:21,151	0,0005981834	OFF	3,234	3,366	0
17.05.22 13:22:21,347	0,0004962178	OFF	3,234	3,366	0
17.05.22 13:22:21,547	0,0004873403	OFF	3,234	3,366	0
17.05.22 13:22:21,749	0,0004883771	OFF	3,234	3,366	0
17.05.22 13:22:21,948	0,0004647441	OFF	3,234	3,366	0
17.05.22 13:22:22,148	0,000498353	OFF	3,234	3,366	0
17.05.22 13:22:22,347	0,0004878644	OFF	3,234	3,366	0
17.05.22 13:22:22,546	0,0004982066	OFF	3,234	3,366	0
17.05.22 13:22:22,757	0,0006509763	OFF	3,234	3,366	0
17.05.22 13:22:22,947	0,0004797017	OFF	3,234	3,366	0
17.05.22 13:22:23,146	0,0005026482	OFF	3,234	3,366	0
17.05.22 13:22:23,346	0,0004987517	OFF	3,234	3,366	0
17.05.22 13:22:23,546	0,0004863649	OFF	3,234	3,366	0
17.05.22 13:22:23,746	0,0004668702	OFF	3,234	3,366	0
17.05.22 13:22:23,946	0,0004738124	OFF	3,234	3,366	0
17.05.22 13:22:24,146	0,0005045599	OFF	3,234	3,366	0
17.05.22 13:22:24,348	0,0005101401	OFF	3,234	3,366	0
17.05.22 13:22:24,547	-0,0200019814	OFF	3,234	3,366	0
17.05.22 13:22:24,747	-0,0200015027	OFF	3,234	3,366	0
17.05.22 13:22:24,947	-0,0200020429	OFF	3,234	3,366	0
17.05.22 13:22:25,147	-0,0200011153	OFF	3,234	3,366	0
17.05.22 13:22:25,347	-0,0200028159	OFF	3,234	3,366	0
17.05.22 13:22:25,547	-0,0200019125	OFF	3,234	3,366	0
17.05.22 13:22:25,758	-0,0200016443	OFF	3,234	3,366	0
17.05.22 13:22:25,946	-0,0200028848	OFF	3,234	3,366	0
17.05.22 13:22:26,147	-0,0200017132	OFF	3,234	3,366	0
17.05.22 13:22:26,347	-0,0200022981	OFF	3,234	3,366	0
17.05.22 13:22:26,546	-0,0200027078	OFF	3,234	3,366	0
17.05.22 13:22:26,748	-0,0033976336	OFF	3,234	3,366	0
17.05.22 13:22:26,947	-0,0034004739	OFF	3,234	3,366	0
17.05.22 13:22:27,147	-0,0034003903	OFF	3,234	3,366	0
17.05.22 13:22:27,347	-0,0034024508	OFF	3,234	3,366	0
17.05.22 13:22:27,548	-0,0034029034	OFF	3,234	3,366	0
17.05.22 13:22:27,749	-0,0034001335	OFF	3,234	3,366	0
17.05.22 13:22:27,948	-0,0034073223	OFF	3,234	3,366	0
17.05.22 13:22:28,147	-0,0034047465	OFF	3,234	3,366	0
17.05.22 13:22:28,347	-0,0034041039	OFF	3,234	3,366	0
17.05.22 13:22:28,547	-0,0034048015	OFF	3,234	3,366	0
17.05.22 13:22:28,748	-0,0034052311	OFF	3,234	3,366	0
17.05.22 13:22:28,948	-0,0034020727	OFF	3,234	3,366	0
17.05.22 13:22:29,147	-0,0034054676	OFF	3,234	3,366	0
17.05.22 13:22:29,347	0,0005186904	OFF	3,234	3,366	0
17.05.22 13:22:29,547	-0,0034183292	OFF	3,234	3,366	0
17.05.22 13:22:29,747	-0,0034068429	OFF	3,234	3,366	0
17.05.22 13:22:29,949	0,000678479	OFF	3,234	3,366	0
17.05.22 13:22:30,147	NaN	OFF	3,234	3,366	0
17.05.22 13:22:30,347	0,0004785832	OFF	3,234	3,366	0
17.05.22 13:22:30,547	0,0006328174	OFF	3,234	3,366	0
17.05.22 13:22:30,747	0,0006536834	OFF	3,234	3,366	0
17.05.22 13:22:30,950	0,0005505531	OFF	3,234	3,366	0
17.05.22 13:22:31,150	0,0005764494	OFF	3,234	3,366	0
17.05.22 13:22:31,351	0,0005458248	OFF	3,234	3,366	0
17.05.22 13:22:31,547	0,000584418	OFF	3,234	3,366	0
17.05.22 13:22:31,747	0,0005394075	OFF	3,234	3,366	0
17.05.22 13:22:31,948	0,0005375658	OFF	3,234	3,366	0
17.05.22 13:22:32,149	0,000554778	OFF	3,234	3,366	0
17.05.22 13:22:32,348	0,0005479099	OFF	3,234	3,366	0
17.05.22 13:22:32,549	0,0005262778	OFF	3,234	3,366	0
17.05.22 13:22:32,747	0,0005376697	OFF	3,234	3,366	0
17.05.22 13:22:32,947	0,0005419366	OFF	3,234	3,366	0
17.05.22 13:22:33,149	0,0005272754	OFF	3,234	3,366	0
17.05.22 13:22:33,349	0,0005252401	OFF	3,234	3,366	0
17.05.22 13:22:33,547	0,0005380039	OFF	3,234	3,366	0
17.05.22 13:22:33,747	0,0005101242	OFF	3,234	3,366	0
17.05.22 13:22:33,947	0,0005102709	OFF	3,234	3,366	0
17.05.22 13:22:34,147	0,0005359786	OFF	3,234	3,366	0
17.05.22 13:22:34,347	0,0005353749	OFF	3,234	3,366	0
17.05.22 13:22:34,548	0,0005324199	OFF	3,234	3,366	0
17.05.22 13:22:34,751	0,0004696327	OFF	3,234	3,366	0
17.05.22 13:22:34,947	0,0008077321	OFF	3,234	3,366	0
17.05.22 13:22:35,147	0,0006409308	OFF	3,234	3,366	0
17.05.22 13:22:35,347	0,0008271749	OFF	3,234	3,366	0
17.05.22 13:22:35,547	0,0005293626	OFF	3,234	3,366	0
17.05.22 13:22:35,747	0,0004707114	OFF	3,234	3,366	0
17.05.22 13:22:35,948	0,000784023	OFF	3,234	3,366	0
17.05.22 13:22:36,148	0,0005164933	OFF	3,234	3,366	0
17.05.22 13:22:36,347	0,0005237795	OFF	3,234	3,366	0
17.05.22 13:22:36,547	0,0004194172	OFF	3,234	3,366	0
17.05.22 13:22:36,747	0,0003903214	OFF	3,234	3,366	0
17.05.22 13:22:36,947	0,0007998787	OFF	3,234	3,366	0
17.05.22 13:22:37,148	0,0005203593	OFF	3,234	3,366	0
17.05.22 13:22:37,347	0,0005320663	OFF	3,234	3,366	0
17.05.22 13:22:37,548	0,00069372	OFF	3,234	3,366	0
17.05.22 13:22:37,747	0,0006974262	OFF	3,234	3,366	0
17.05.22 13:22:37,947	0,0007761531	OFF	3,234	3,366	0
17.05.22 13:22:38,147	0,0005203023	OFF	3,234	3,366	0
17.05.22 13:22:38,347	0,0005668359	OFF	3,234	3,366	0
17.05.22 13:22:38,547	0,000793816	OFF	3,234	3,366	0
17.05.22 13:22:38,747	0,0006031418	OFF	3,234	3,366	0
17.05.22 13:22:38,947	0,0008011094	OFF	3,234	3,366	0
17.05.22 13:22:39,147	0,0005807944	OFF	3,234	3,366	0
17.05.22 13:22:39,347	0,0004919196	OFF	3,234	3,366	0
17.05.22 13:22:39,547	0,0007989255	OFF	3,234	3,366	0
17.05.22 13:22:39,747	0,0004981898	OFF	3,234	3,366	0
17.05.22 13:22:39,948	0,00048912	OFF	3,234	3,366	0
17.05.22 13:22:40,146	0,0008089655	OFF	3,234	3,366	0
17.05.22 13:22:40,351	0,0004527791	OFF	3,234	3,366	0
17.05.22 13:22:40,547	0,000809767	OFF	3,234	3,366	0
17.05.22 13:22:40,746	0,0005276311	OFF	3,234	3,366	0
17.05.22 13:22:40,948	0,0005021044	OFF	3,234	3,366	0
17.05.22 13:22:41,148	0,0007027657	OFF	3,234	3,366	0
17.05.22 13:22:41,348	0,0007526266	OFF	3,234	3,366	0
17.05.22 13:22:41,548	0,0007853391	OFF	3,234	3,366	0
17.05.22 13:22:41,749	0,0004838925	OFF	3,234	3,366	0
17.05.22 13:22:41,951	0,0004294448	OFF	3,234	3,366	0
17.05.22 13:22:42,148	0,0007843011	OFF	3,234	3,366	0
17.05.22 13:22:42,349	0,000568783	OFF	3,234	3,366	0
17.05.22 13:22:42,549	0,0007757944	OFF	3,234	3,366	0
17.05.22 13:22:42,749	0,0004728318	OFF	3,234	3,366	0
17.05.22 13:22:42,949	0,0004490231	OFF	3,234	3,366	0
17.05.22 13:22:43,149	0,0008024771	OFF	3,234	3,366	0
17.05.22 13:22:43,349	0,0005137813	OFF	3,234	3,366	0
17.05.22 13:22:43,548	0,000787946	OFF	3,234	3,366	0
17.05.22 13:22:43,749	0,0003800092	OFF	3,234	3,366	0
17.05.22 13:22:43,948	0,0003748012	OFF	3,234	3,366	0
17.05.22 13:22:44,149	0,0007849357	OFF	3,234	3,366	0
17.05.22 13:22:44,347	0,0005534706	OFF	3,234	3,366	0
17.05.22 13:22:44,551	0,0004510385	OFF	3,234	3,366	0
17.05.22 13:22:44,749	0,0006647678	OFF	3,234	3,366	0
17.05.22 13:22:44,947	0,0005256331	OFF	3,234	3,366	0
17.05.22 13:22:45,147	0,0008020115	OFF	3,234	3,366	0
17.05.22 13:22:45,349	0,0005113305	OFF	3,234	3,366	0
17.05.22 13:22:45,547	0,0004279823	OFF	3,234	3,366	0
17.05.22 13:22:45,749	0,0007721792	OFF	3,234	3,366	0
17.05.22 13:22:45,947	0,0005264364	OFF	3,234	3,366	0
17.05.22 13:22:46,147	0,000549863	OFF	3,234	3,366	0
17.05.22 13:22:46,349	0,000507187	OFF	3,234	3,366	0
17.05.22 13:22:46,548	0,0004688424	OFF	3,234	3,366	0
17.05.22 13:22:46,752	0,0005177074	OFF	3,234	3,366	0
17.05.22 13:22:46,947	0,0005171949	OFF	3,234	3,366	0
17.05.22 13:22:47,147	0,0005535973	OFF	3,234	3,366	0
